agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals
Site 87,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190640,,no,960,2020-09-07T16:00,,,,11881.50,11815.45,173.09,562.70,54002.8192,218.4483,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11815.45,66.05,1
Site 88,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149888,,no,960,2020-09-07T16:00,,,,4700.41,4631.31,173.09,562.70,54002.8192,83.5850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4631.31,69.10,1
Site 89,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119470,,no,960,2020-09-07T16:00,,,,8931.03,8883.80,173.09,562.70,54002.8192,150.0050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8883.80,47.23,1
Site 90,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-221990,,no,960,2020-09-07T16:00,,,,8575.98,8538.33,173.09,562.70,54002.8192,143.8550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8538.33,37.65,1
Site 91,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167637,,no,960,2020-09-07T16:00,,,,3747.91,3741.20,173.09,562.70,54002.8192,67.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3741.20,6.70,1
Site 92,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119709,,no,960,2020-09-07T16:00,,,,9852.89,1234.38,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9803.74,49.15,2
Site 93,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134264,,no,960,2020-09-07T16:00,,,,5934.33,5919.90,173.09,562.70,54002.8192,103.2650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5919.90,14.43,1
Site 94,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119395,,no,960,2020-09-07T16:00,,,,7525.11,7508.79,173.09,562.70,54002.8192,127.8650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7508.79,16.32,1
Site 95,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149671,,no,960,2020-09-07T16:00,,,,11756.75,3170.58,173.09,562.70,54002.8192,214.7117,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11739.94,16.81,2
Site 96,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201659,,no,960,2020-09-07T16:00,,,,13543.64,13507.89,173.09,562.70,54002.8192,257.6833,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13507.89,35.74,1
Site 97,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109673,,no,960,2020-09-07T16:00,,,,10038.10,10029.56,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10029.56,8.54,1
Site 98,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109314,,no,960,2020-09-07T16:00,,,,3875.40,3824.77,173.09,562.70,54002.8192,68.7500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3824.77,50.64,1
Site 99,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102452,,no,960,2020-09-07T16:00,,,,8998.30,8971.95,173.09,562.70,54002.8192,151.2350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8971.95,26.35,1
Site 100,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190529,,no,960,2020-09-07T16:00,,,,14096.21,14037.75,173.09,562.70,54002.8192,269.1433,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14037.75,58.46,1
Site 101,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119288,,no,960,2020-09-07T16:00,,,,7122.61,7101.03,173.09,562.70,54002.8192,121.7150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7101.03,21.58,1
Site 102,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-221875,,no,960,2020-09-07T16:00,,,,10900.22,10861.45,173.09,562.70,54002.8192,194.1600,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10861.45,38.77,1
Site 103,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140172,,no,960,2020-09-07T16:00,,,,9211.44,9140.11,173.09,562.70,54002.8192,154.9250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9140.11,71.33,1
Site 104,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109600,,no,960,2020-09-07T16:00,,,,11946.10,3299.73,173.09,562.70,54002.8192,220.3167,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11869.09,77.02,2
Site 105,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190419,,no,960,2020-09-07T16:00,,,,4116.73,4095.97,173.09,562.70,54002.8192,72.8750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4095.97,20.76,1
Site 106,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-129766,,no,960,2020-09-07T16:00,,,,10810.05,2201.57,173.09,562.70,54002.8192,192.2917,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10770.93,39.12,2
Site 107,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119383,,no,960,2020-09-07T16:00,,,,9947.36,9843.47,173.09,562.70,54002.8192,171.7400,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9843.47,103.90,1
Site 108,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102066,,no,960,2020-09-07T16:00,,,,7597.98,7499.52,173.09,562.70,54002.8192,129.0950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7499.52,98.46,1
Site 109,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-150129,,no,960,2020-09-07T16:00,,,,11224.32,2653.70,173.09,562.70,54002.8192,203.5017,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11223.06,1.26,2
Site 110,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109682,,no,960,2020-09-07T16:00,,,,7132.07,7079.25,173.09,562.70,54002.8192,121.7150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7079.25,52.83,1
Site 111,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156136,,no,960,2020-09-07T16:00,,,,10326.13,10288.61,173.09,562.70,54002.8192,181.0817,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10288.61,37.52,1
Site 112,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145079,,no,960,2020-09-07T16:00,,,,13332.61,13244.32,173.09,562.70,54002.8192,252.0783,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13244.32,88.29,1
Site 113,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109494,OCC,yes,960,2020-09-07T16:00,970,2020-09-07T16:10,10.0,829.97,790.81,9.93,82.50,160.5333,13.7500,160.5333,0.1833,,,,1.000,1.000,SHELTERED,790.81,39.16,0
Site 114,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-129946,,no,960,2020-09-07T16:00,,,,14349.81,14268.61,173.09,562.70,54002.8192,272.3208,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14268.61,81.20,1
Site 115,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-130233,,no,960,2020-09-07T16:00,,,,7453.81,7412.35,173.09,562.70,54002.8192,126.6350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7412.35,41.46,1
Site 116,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123650,,no,960,2020-09-07T16:00,,,,12670.59,12652.18,173.09,562.70,54002.8192,237.1317,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12652.18,18.42,1
Site 117,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112539,,no,960,2020-09-07T16:00,,,,7419.97,7204.12,173.09,562.70,54002.8192,126.6350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7204.12,215.86,1
Site 118,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201546,,no,960,2020-09-07T16:00,,,,8737.59,8725.01,173.09,562.70,54002.8192,147.5450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8725.01,12.58,1
Site 119,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212195,,no,960,2020-09-07T16:00,,,,7341.59,7280.84,173.09,562.70,54002.8192,125.4050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7280.84,60.75,1
Site 120,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140164,,no,960,2020-09-07T16:00,,,,9298.31,9297.04,173.09,562.70,54002.8192,156.7933,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9297.04,1.27,1
Site 121,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201533,,no,960,2020-09-07T16:00,,,,11863.86,3272.60,173.09,562.70,54002.8192,218.4483,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11841.96,21.90,2
Site 122,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102132,,no,960,2020-09-07T16:00,,,,10781.55,2130.40,173.09,562.70,54002.8192,192.2917,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10699.76,81.79,2
Site 123,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156338,,no,960,2020-09-07T16:00,,,,8212.15,8176.18,173.09,562.70,54002.8192,138.9350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8176.18,35.97,1
Site 124,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134495,,no,960,2020-09-07T16:00,,,,3994.64,3964.91,173.09,562.70,54002.8192,71.5000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3964.91,29.73,1
Site 125,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109507,,no,960,2020-09-07T16:00,,,,4026.03,3998.76,173.09,562.70,54002.8192,71.5000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3998.76,27.27,1
Site 126,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167810,,no,960,2020-09-07T16:00,,,,5369.71,5334.23,173.09,562.70,54002.8192,93.4250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5334.23,35.48,1
Site 127,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156152,,no,960,2020-09-07T16:00,,,,10499.72,1928.33,173.09,562.70,54002.8192,184.8183,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10497.69,2.03,2
Site 128,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201732,,no,960,2020-09-07T16:00,,,,11945.82,11911.69,173.09,562.70,54002.8192,220.3167,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11911.69,34.13,1
Site 129,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109494,OCC,yes,960,2020-09-07T16:00,970,2020-09-07T16:10,10.0,829.97,790.81,9.93,82.50,160.5333,13.7500,160.5333,0.1833,,,,1.000,1.000,SHELTERED,790.81,39.16,0
Site 130,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190464,,no,960,2020-09-07T16:00,,,,4432.28,4406.41,173.09,562.70,54002.8192,78.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4406.41,25.87,1
Site 131,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112695,,no,960,2020-09-07T16:00,,,,8827.17,8793.35,173.09,562.70,54002.8192,148.7750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8793.35,33.82,1
Site 132,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102135,,no,960,2020-09-07T16:00,,,,11738.81,11710.12,173.09,562.70,54002.8192,214.7117,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11710.12,28.69,1
Site 133,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140172,,no,960,2020-09-07T16:00,,,,9211.44,9140.11,173.09,562.70,54002.8192,154.9250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9140.11,71.33,1
Site 134,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112811,,no,960,2020-09-07T16:00,,,,9969.39,1398.76,173.09,562.70,54002.8192,171.7400,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9968.12,1.26,2
Site 135,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145147,,no,960,2020-09-07T16:00,,,,4595.27,4569.67,173.09,562.70,54002.8192,81.1250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4569.67,25.60,1
Site 136,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119541,,no,960,2020-09-07T16:00,,,,11584.99,3003.88,173.09,562.70,54002.8192,210.9750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11573.24,11.74,2
Site 137,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-179125,,no,960,2020-09-07T16:00,,,,10116.52,9983.31,173.09,562.70,54002.8192,175.4767,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9983.31,133.21,1
Site 138,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145334,,no,960,2020-09-07T16:00,,,,10756.70,10741.03,173.09,562.70,54002.8192,190.4233,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10741.03,15.66,1
Site 139,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-179094,,no,960,2020-09-07T16:00,,,,12169.90,12153.67,173.09,562.70,54002.8192,225.9217,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12153.67,16.23,1
Site 140,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112963,CJ,yes,960,2020-09-07T16:00,985,2020-09-07T16:25,25.0,2026.28,1979.09,11.04,82.50,181.1583,34.3750,181.1583,0.4333,,,,1.000,1.000,SHELTERED,1979.09,47.19,0
Site 141,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109598,OCC,yes,960,2020-09-07T16:00,970,2020-09-07T16:10,10.0,792.71,785.79,9.93,82.50,160.5333,13.7500,160.5333,0.1833,,,,1.000,1.000,SHELTERED,785.79,6.92,0
Site 142,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123978,,no,960,2020-09-07T16:00,,,,9363.96,9302.13,173.09,562.70,54002.8192,158.6617,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9302.13,61.84,1
Site 143,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102289,,no,960,2020-09-07T16:00,,,,6733.25,6728.28,173.09,562.70,54002.8192,115.5650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6728.28,4.96,1
Site 144,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167591,,no,960,2020-09-07T16:00,,,,8319.07,8295.70,173.09,562.70,54002.8192,140.1650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8295.70,23.37,1
Site 145,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119759,,no,960,2020-09-07T16:00,,,,11545.07,11378.53,173.09,562.70,54002.8192,210.9750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11378.53,166.54,1
Site 146,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102399,,no,960,2020-09-07T16:00,,,,11503.77,2909.23,173.09,562.70,54002.8192,209.1067,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11478.59,25.19,2
Site 147,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212515,,no,960,2020-09-07T16:00,,,,3621.93,3620.69,173.09,562.70,54002.8192,64.6250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3620.69,1.24,1
Site 148,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134429,,no,960,2020-09-07T16:00,,,,3751.51,3683.29,173.09,562.70,54002.8192,67.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3683.29,68.22,1
Site 149,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201558,,no,960,2020-09-07T16:00,,,,7508.47,7472.44,173.09,562.70,54002.8192,127.8650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7472.44,36.03,1
Site 150,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-129960,,no,960,2020-09-07T16:00,,,,9238.50,9237.23,173.09,562.70,54002.8192,154.9250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9237.23,1.27,1
Site 151,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112734,,no,960,2020-09-07T16:00,,,,12046.53,3406.95,173.09,562.70,54002.8192,222.1850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11976.31,70.22,2
Site 152,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-129867,,no,960,2020-09-07T16:00,,,,9957.88,9944.01,173.09,562.70,54002.8192,171.7400,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9944.01,13.87,1
Site 153,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145355,,no,960,2020-09-07T16:00,,,,7128.43,7027.04,173.09,562.70,54002.8192,121.7150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7027.04,101.39,1
Site 154,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-179202,,no,960,2020-09-07T16:00,,,,9820.74,9819.46,173.09,562.70,54002.8192,168.0033,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9819.46,1.27,1
Site 155,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212399,,no,960,2020-09-07T16:00,,,,18152.84,18115.07,173.09,562.70,54002.8192,324.2200,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18115.07,37.78,1
Site 156,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123883,,no,960,2020-09-07T16:00,,,,11998.39,11967.72,173.09,562.70,54002.8192,220.3167,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11967.72,30.67,1
Site 157,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123702,,no,960,2020-09-07T16:00,,,,11432.43,2850.91,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11420.27,12.16,2
Site 158,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140226,,no,960,2020-09-07T16:00,,,,8138.93,8110.00,173.09,562.70,54002.8192,137.7050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8110.00,28.93,1
Site 159,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190804,,no,960,2020-09-07T16:00,,,,11624.13,11582.40,173.09,562.70,54002.8192,212.8433,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11582.40,41.73,1
Site 160,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149718,,no,960,2020-09-07T16:00,,,,4539.41,4338.10,173.09,562.70,54002.8192,81.1250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4338.10,201.32,1
Site 161,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167580,,no,960,2020-09-07T16:00,,,,3809.19,3793.14,173.09,562.70,54002.8192,67.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3793.14,16.05,1
Site 162,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149676,,no,960,2020-09-07T16:00,,,,8564.26,8563.01,173.09,562.70,54002.8192,143.8550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8563.01,1.25,1
Site 163,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109329,,no,960,2020-09-07T16:00,,,,10557.01,10555.70,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10555.70,1.31,1
Site 164,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190498,,no,960,2020-09-07T16:00,,,,5434.28,5363.35,173.09,562.70,54002.8192,94.6550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5363.35,70.93,1
Site 165,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145109,,no,960,2020-09-07T16:00,,,,11168.17,2597.57,173.09,562.70,54002.8192,201.6333,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11166.93,1.23,2
Site 166,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156342,,no,960,2020-09-07T16:00,,,,10611.93,2041.34,173.09,562.70,54002.8192,188.5550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10610.70,1.24,2
Site 167,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149931,,no,960,2020-09-07T16:00,,,,4732.36,4731.09,173.09,562.70,54002.8192,83.5850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4731.09,1.27,1
Site 168,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119602,,no,960,2020-09-07T16:00,,,,7898.37,7826.00,173.09,562.70,54002.8192,134.0150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7826.00,72.37,1
Site 169,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112820,,no,960,2020-09-07T16:00,,,,3537.37,3491.09,173.09,562.70,54002.8192,63.2500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3491.09,46.29,1
Site 170,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212313,,no,960,2020-09-07T16:00,,,,8497.98,8473.74,173.09,562.70,54002.8192,142.6250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8473.74,24.23,1
Site 171,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145003,,no,960,2020-09-07T16:00,,,,10397.23,1804.30,173.09,562.70,54002.8192,182.9500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10373.66,23.58,2
Site 172,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112749,,no,960,2020-09-07T16:00,,,,8390.90,8370.89,173.09,562.70,54002.8192,141.3950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8370.89,20.01,1
Site 173,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167710,,no,960,2020-09-07T16:00,,,,11072.18,11037.84,173.09,562.70,54002.8192,197.8967,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11037.84,34.34,1
Site 174,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102281,,no,960,2020-09-07T16:00,,,,4795.61,4759.34,173.09,562.70,54002.8192,84.8150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4759.34,36.28,1
